experiment,method,seed,trace,trace_key,mean_reward
fcc-test_video1,final,100001,result_sim_abr_fcc-test_040_trace_799448_http---www.facebook.com_1280,040_trace_799448_http---www.facebook.com_1280,0.9425531914893622
fcc-test_video1,final,100001,result_sim_abr_fcc-test_041_test_fcc_trace_5554_http---www.amazon.com_1200_0,041_test_fcc_trace_5554_http---www.amazon.com_1200_0,0.6239440950986302
fcc-test_video1,final,100001,result_sim_abr_fcc-test_042_trace_14679_http---www.facebook.com_0,042_trace_14679_http---www.facebook.com_0,0.4148936170212767
fcc-test_video1,final,100001,result_sim_abr_fcc-test_043_trace_8299_http---www.amazon.com_640,043_trace_8299_http---www.amazon.com_640,2.0882978723404246
fcc-test_video1,final,100001,result_sim_abr_fcc-test_044_trace_8747_http---www.amazon.com_320,044_trace_8747_http---www.amazon.com_320,1.426595744680851
fcc-test_video1,final,100001,result_sim_abr_fcc-test_045_test_fcc_trace_27175_http---www.amazon.com_240_0,045_test_fcc_trace_27175_http---www.amazon.com_240_0,0.7308510638297873
fcc-test_video1,final,100001,result_sim_abr_fcc-test_046_trace_7190_http---www.yahoo.com_1280,046_trace_7190_http---www.yahoo.com_1280,0.793617021276596
fcc-test_video1,final,100001,result_sim_abr_fcc-test_047_trace_8299_http---www.amazon.com_0,047_trace_8299_http---www.amazon.com_0,2.178723404255318
fcc-test_video1,final,100001,result_sim_abr_fcc-test_048_trace_806172_http---www.amazon.com_1280,048_trace_806172_http---www.amazon.com_1280,0.9234042553191492
fcc-test_video1,final,100001,result_sim_abr_fcc-test_049_trace_665208_http---www.yahoo.com_0,049_trace_665208_http---www.yahoo.com_0,2.308510638297872
fcc-test_video1,final,100001,result_sim_abr_fcc-test_050_trace_207336_http---www.amazon.com_1280,050_trace_207336_http---www.amazon.com_1280,1.1372340425531915
fcc-test_video1,final,100001,result_sim_abr_fcc-test_051_test_fcc_trace_805712_http---www.facebook.com_1500_0,051_test_fcc_trace_805712_http---www.facebook.com_1500_0,1.0425531914893618
fcc-test_video1,final,100001,result_sim_abr_fcc-test_052_test_fcc_trace_14731_http---www.facebook.com_420_0,052_test_fcc_trace_14731_http---www.facebook.com_420_0,0.3287234042553192
fcc-test_video1,final,100001,result_sim_abr_fcc-test_053_trace_8299_http---www.amazon.com_960,053_trace_8299_http---www.amazon.com_960,0.31131047707411563
fcc-test_video1,final,100001,result_sim_abr_fcc-test_054_test_fcc_trace_805712_http---www.facebook.com_360_0,054_test_fcc_trace_805712_http---www.facebook.com_360_0,1.198936170212766
fcc-test_video1,final,100001,result_sim_abr_fcc-test_055_trace_806172_http---www.amazon.com_960,055_trace_806172_http---www.amazon.com_960,1.4957446808510637
fcc-test_video1,final,100001,result_sim_abr_fcc-test_056_test_fcc_trace_27175_http---www.amazon.com_600_0,056_test_fcc_trace_27175_http---www.amazon.com_600_0,0.6227172205077973
fcc-test_video1,final,100001,result_sim_abr_fcc-test_057_test_fcc_trace_14731_http---www.facebook.com_1320_0,057_test_fcc_trace_14731_http---www.facebook.com_1320_0,0.33829787234042563
fcc-test_video1,final,100001,result_sim_abr_fcc-test_058_trace_797700_http---www.yahoo.com_960,058_trace_797700_http---www.yahoo.com_960,0.5202127659574469
fcc-test_video1,final,100001,result_sim_abr_fcc-test_059_trace_941752_http---www.facebook.com_0,059_trace_941752_http---www.facebook.com_0,0.5297872340425533
fcc-test_video1,final,100001,result_sim_abr_fcc-test_060_test_fcc_trace_215364_http---www.ebay.com_1140_0,060_test_fcc_trace_215364_http---www.ebay.com_1140_0,0.8744680851063834
fcc-test_video1,final,100001,result_sim_abr_fcc-test_061_trace_806172_http---www.amazon.com_0,061_trace_806172_http---www.amazon.com_0,1.4
fcc-test_video1,final,100001,result_sim_abr_fcc-test_062_trace_797700_http---www.yahoo.com_320,062_trace_797700_http---www.yahoo.com_320,0.4148936170212767
fcc-test_video1,final,100001,result_sim_abr_fcc-test_063_trace_799296_http---www.amazon.com_960,063_trace_799296_http---www.amazon.com_960,1.479787234042553
fcc-test_video1,final,100001,result_sim_abr_fcc-test_064_trace_10730_http---www.facebook.com_1280,064_trace_10730_http---www.facebook.com_1280,0.35744680851063837
fcc-test_video1,final,100001,result_sim_abr_fcc-test_065_trace_799448_http---www.facebook.com_320,065_trace_799448_http---www.facebook.com_320,0.7521276595744683
fcc-test_video1,final,100001,result_sim_abr_fcc-test_066_test_fcc_trace_805712_http---www.facebook.com_1140_0,066_test_fcc_trace_805712_http---www.facebook.com_1140_0,1.0074468085106387
fcc-test_video1,final,100001,result_sim_abr_fcc-test_067_test_fcc_trace_27175_http---www.amazon.com_1320_0,067_test_fcc_trace_27175_http---www.amazon.com_1320_0,0.6159574468085105
fcc-test_video1,final,100001,result_sim_abr_fcc-test_068_trace_901648_http---www.amazon.com_640,068_trace_901648_http---www.amazon.com_640,1.392553191489362
fcc-test_video1,final,100001,result_sim_abr_fcc-test_069_trace_939618_http---www.amazon.com_960,069_trace_939618_http---www.amazon.com_960,1.0287234042553195
fcc-test_video1,final,100001,result_sim_abr_fcc-test_070_test_fcc_trace_14731_http---www.facebook.com_720_0,070_test_fcc_trace_14731_http---www.facebook.com_720_0,0.3574468085106383
fcc-test_video1,final,100001,result_sim_abr_fcc-test_071_trace_7256_http---www.facebook.com_960,071_trace_7256_http---www.facebook.com_960,0.4531914893617022
fcc-test_video1,final,100001,result_sim_abr_fcc-test_072_test_fcc_trace_216810_http---www.facebook.com_1440_0,072_test_fcc_trace_216810_http---www.facebook.com_1440_0,1.5446808510638295
fcc-test_video1,final,100001,result_sim_abr_fcc-test_073_test_fcc_trace_5554_http---www.amazon.com_720_0,073_test_fcc_trace_5554_http---www.amazon.com_720_0,0.7212765957446808
fcc-test_video1,final,100001,result_sim_abr_fcc-test_074_test_fcc_trace_27175_http---www.amazon.com_1140_0,074_test_fcc_trace_27175_http---www.amazon.com_1140_0,-0.2712411570917242
fcc-test_video1,final,100001,result_sim_abr_fcc-test_075_trace_7451_http---www.yahoo.com_640,075_trace_7451_http---www.yahoo.com_640,0.9744680851063833
fcc-test_video1,final,100001,result_sim_abr_fcc-test_076_trace_805936_http---www.youtube.com_640,076_trace_805936_http---www.youtube.com_640,0.5489361702127661
fcc-test_video1,final,100001,result_sim_abr_fcc-test_077_trace_665208_http---www.yahoo.com_640,077_trace_665208_http---www.yahoo.com_640,2.0308510638297865
fcc-test_video1,final,100001,result_sim_abr_fcc-test_078_trace_8747_http---www.amazon.com_960,078_trace_8747_http---www.amazon.com_960,0.6829787234042554
fcc-test_video1,final,100001,result_sim_abr_fcc-test_079_test_fcc_trace_14731_http---www.facebook.com_1380_0,079_test_fcc_trace_14731_http---www.facebook.com_1380_0,0.3191489361702128
fcc-test_video1,final,100001,result_sim_abr_fcc-test_080_test_fcc_trace_215364_http---www.ebay.com_420_0,080_test_fcc_trace_215364_http---www.ebay.com_420_0,0.7627659574468086
fcc-test_video1,final,100001,result_sim_abr_fcc-test_081_test_fcc_trace_14731_http---www.facebook.com_360_0,081_test_fcc_trace_14731_http---www.facebook.com_360_0,0.35744680851063837
fcc-test_video1,final,100001,result_sim_abr_fcc-test_082_trace_26689_http---www.amazon.com_640,082_trace_26689_http---www.amazon.com_640,0.9031914893617027
fcc-test_video1,final,100001,result_sim_abr_fcc-test_083_test_fcc_trace_216810_http---www.facebook.com_300_0,083_test_fcc_trace_216810_http---www.facebook.com_300_0,1.7499999999999991
fcc-test_video1,final,100001,result_sim_abr_fcc-test_084_trace_849842_http---www.facebook.com_1280,084_trace_849842_http---www.facebook.com_1280,0.35744680851063837
fcc-test_video1,final,100001,result_sim_abr_fcc-test_085_test_fcc_trace_27175_http---www.amazon.com_840_0,085_test_fcc_trace_27175_http---www.amazon.com_840_0,1.720212765957446
fcc-test_video1,final,100001,result_sim_abr_fcc-test_086_trace_941778_http---www.youtube.com_320,086_trace_941778_http---www.youtube.com_320,0.39574468085106385
fcc-test_video1,final,100001,result_sim_abr_fcc-test_087_test_fcc_trace_27175_http---www.amazon.com_780_0,087_test_fcc_trace_27175_http---www.amazon.com_780_0,2.199999999999999
fcc-test_video1,final,100001,result_sim_abr_fcc-test_088_trace_10322_http---edition.cnn.com_960,088_trace_10322_http---edition.cnn.com_960,0.7595744680851066
fcc-test_video1,final,100001,result_sim_abr_fcc-test_089_test_fcc_trace_215364_http---www.ebay.com_60_0,089_test_fcc_trace_215364_http---www.ebay.com_60_0,0.8723404255319149
fcc-test_video1,final,100001,result_sim_abr_fcc-test_090_trace_663494_http---www.facebook.com_640,090_trace_663494_http---www.facebook.com_640,1.4691489361702128
fcc-test_video1,final,100001,result_sim_abr_fcc-test_091_trace_11332_http---www.facebook.com_960,091_trace_11332_http---www.facebook.com_960,0.35744680851063837
fcc-test_video1,final,100001,result_sim_abr_fcc-test_092_test_fcc_trace_216810_http---www.facebook.com_780_0,092_test_fcc_trace_216810_http---www.facebook.com_780_0,1.1819148936170216
fcc-test_video1,final,100001,result_sim_abr_fcc-test_093_test_fcc_trace_27175_http---www.amazon.com_720_0,093_test_fcc_trace_27175_http---www.amazon.com_720_0,1.834042553191489
fcc-test_video1,final,100001,result_sim_abr_fcc-test_094_test_fcc_trace_14731_http---www.facebook.com_1020_0,094_test_fcc_trace_14731_http---www.facebook.com_1020_0,0.36702127659574474
fcc-test_video1,final,100001,result_sim_abr_fcc-test_095_trace_8996_http---www.facebook.com_320,095_trace_8996_http---www.facebook.com_320,0.4244680851063831
fcc-test_video1,final,100001,result_sim_abr_fcc-test_096_trace_925806_http---www.amazon.com_640,096_trace_925806_http---www.amazon.com_640,0.4148936170212767
fcc-test_video1,final,100001,result_sim_abr_fcc-test_097_test_fcc_trace_805712_http---www.facebook.com_1200_0,097_test_fcc_trace_805712_http---www.facebook.com_1200_0,1.2393617021276597
fcc-test_video1,final,100001,result_sim_abr_fcc-test_098_trace_939562_http---www.google.com-mobile-_320,098_trace_939562_http---www.google.com-mobile-_320,1.7212765957446803
fcc-test_video1,final,100001,result_sim_abr_fcc-test_099_trace_925800_http---www.ebay.com_320,099_trace_925800_http---www.ebay.com_320,0.6351063829787235
fcc-test_video1,final,100002,result_sim_abr_fcc-test_000_trace_942154_http---www.ebay.com_0,000_trace_942154_http---www.ebay.com_0,0.5393617021276597
fcc-test_video1,final,100002,result_sim_abr_fcc-test_001_test_fcc_trace_215364_http---www.ebay.com_600_0,001_test_fcc_trace_215364_http---www.ebay.com_600_0,0.7606382978723403
fcc-test_video1,final,100002,result_sim_abr_fcc-test_002_trace_939592_http---www.facebook.com_640,002_trace_939592_http---www.facebook.com_640,1.0797872340425534
fcc-test_video1,final,100002,result_sim_abr_fcc-test_003_trace_215252_http---www.msn.com_640,003_trace_215252_http---www.msn.com_640,1.4340425531914895
fcc-test_video1,final,100002,result_sim_abr_fcc-test_004_trace_901648_http---www.amazon.com_960,004_trace_901648_http---www.amazon.com_960,1.9297872340425526
fcc-test_video1,final,100002,result_sim_abr_fcc-test_005_trace_13562_http---www.facebook.com_320,005_trace_13562_http---www.facebook.com_320,0.42446808510638295
fcc-test_video1,final,100002,result_sim_abr_fcc-test_006_trace_7256_http---www.facebook.com_640,006_trace_7256_http---www.facebook.com_640,0.4627659574468086
fcc-test_video1,final,100002,result_sim_abr_fcc-test_007_test_fcc_trace_14731_http---www.facebook.com_1080_0,007_test_fcc_trace_14731_http---www.facebook.com_1080_0,0.3861702127659575
fcc-test_video1,final,100002,result_sim_abr_fcc-test_008_test_fcc_trace_27175_http---www.amazon.com_480_0,008_test_fcc_trace_27175_http---www.amazon.com_480_0,1.1095744680851067
fcc-test_video1,final,100002,result_sim_abr_fcc-test_009_test_fcc_trace_27175_http---www.amazon.com_420_0,009_test_fcc_trace_27175_http---www.amazon.com_420_0,0.6063829787234042
fcc-test_video1,final,100002,result_sim_abr_fcc-test_010_test_fcc_trace_14731_http---www.facebook.com_1140_0,010_test_fcc_trace_14731_http---www.facebook.com_1140_0,0.3861702127659576
fcc-test_video1,final,100002,result_sim_abr_fcc-test_011_test_fcc_trace_5554_http---www.amazon.com_360_0,011_test_fcc_trace_5554_http---www.amazon.com_360_0,0.39159265312469227
fcc-test_video1,final,100002,result_sim_abr_fcc-test_012_trace_939562_http---www.google.com-mobile-_0,012_trace_939562_http---www.google.com-mobile-_0,1.869148936170212
fcc-test_video1,final,100002,result_sim_abr_fcc-test_013_trace_8299_http---www.amazon.com_1280,013_trace_8299_http---www.amazon.com_1280,1.125531914893617
fcc-test_video1,final,100002,result_sim_abr_fcc-test_014_trace_849842_http---www.facebook.com_960,014_trace_849842_http---www.facebook.com_960,0.47234042553191496
fcc-test_video1,final,100002,result_sim_abr_fcc-test_015_test_fcc_trace_805712_http---www.facebook.com_720_0,015_test_fcc_trace_805712_http---www.facebook.com_720_0,1.3265957446808512
fcc-test_video1,final,100002,result_sim_abr_fcc-test_016_trace_11332_http---www.facebook.com_640,016_trace_11332_http---www.facebook.com_640,0.43404255319148943
fcc-test_video1,final,100002,result_sim_abr_fcc-test_017_trace_7451_http---www.yahoo.com_320,017_trace_7451_http---www.yahoo.com_320,0.8563829787234044
fcc-test_video1,final,100002,result_sim_abr_fcc-test_018_trace_806172_http---www.amazon.com_320,018_trace_806172_http---www.amazon.com_320,0.75
fcc-test_video1,final,100002,result_sim_abr_fcc-test_019_trace_7540_http---www.yahoo.com_0,019_trace_7540_http---www.yahoo.com_0,0.7840425531914895
fcc-test_video1,final,100002,result_sim_abr_fcc-test_020_trace_28838_http---www.amazon.com_1280,020_trace_28838_http---www.amazon.com_1280,0.0898763208565725
fcc-test_video1,final,100002,result_sim_abr_fcc-test_021_test_fcc_trace_14731_http---www.facebook.com_300_0,021_test_fcc_trace_14731_http---www.facebook.com_300_0,0.0948531855955657
fcc-test_video1,final,100002,result_sim_abr_fcc-test_022_trace_7451_http---www.yahoo.com_960,022_trace_7451_http---www.yahoo.com_960,0.7872340425531917
fcc-test_video1,final,100002,result_sim_abr_fcc-test_023_trace_942092_http---www.facebook.com_0,023_trace_942092_http---www.facebook.com_0,1.4627659574468086
fcc-test_video1,final,100002,result_sim_abr_fcc-test_024_test_fcc_trace_216810_http---www.facebook.com_1140_0,024_test_fcc_trace_216810_http---www.facebook.com_1140_0,0.8860423317872826
fcc-test_video1,final,100002,result_sim_abr_fcc-test_025_test_fcc_trace_215364_http---www.ebay.com_1020_0,025_test_fcc_trace_215364_http---www.ebay.com_1020_0,0.8904255319148939
fcc-test_video1,final,100002,result_sim_abr_fcc-test_026_trace_665192_http---www.facebook.com_640,026_trace_665192_http---www.facebook.com_640,1.6404255319148933
fcc-test_video1,final,100002,result_sim_abr_fcc-test_027_test_fcc_trace_27175_http---www.amazon.com_660_0,027_test_fcc_trace_27175_http---www.amazon.com_660_0,0.5480906045104662
fcc-test_video1,final,100002,result_sim_abr_fcc-test_028_trace_663494_http---www.facebook.com_960,028_trace_663494_http---www.facebook.com_960,1.7329787234042544
fcc-test_video1,final,100002,result_sim_abr_fcc-test_029_test_fcc_trace_5554_http---www.amazon.com_1080_0,029_test_fcc_trace_5554_http---www.amazon.com_1080_0,0.7882978723404258
fcc-test_video1,final,100002,result_sim_abr_fcc-test_030_test_fcc_trace_216810_http---www.facebook.com_120_0,030_test_fcc_trace_216810_http---www.facebook.com_120_0,1.4031914893617026
fcc-test_video1,final,100002,result_sim_abr_fcc-test_031_trace_849842_http---www.facebook.com_640,031_trace_849842_http---www.facebook.com_640,-0.011191500861127001
fcc-test_video1,final,100002,result_sim_abr_fcc-test_032_test_fcc_trace_805712_http---www.facebook.com_60_0,032_test_fcc_trace_805712_http---www.facebook.com_60_0,1.217021276595745
fcc-test_video1,final,100002,result_sim_abr_fcc-test_033_test_fcc_trace_216810_http---www.facebook.com_480_0,033_test_fcc_trace_216810_http---www.facebook.com_480_0,1.24468085106383
fcc-test_video1,final,100002,result_sim_abr_fcc-test_034_trace_797466_http---www.amazon.com_320,034_trace_797466_http---www.amazon.com_320,0.6159574468085106
fcc-test_video1,final,100002,result_sim_abr_fcc-test_035_trace_7289_http---www.yahoo.com_320,035_trace_7289_http---www.yahoo.com_320,0.9223404255319154
fcc-test_video1,final,100002,result_sim_abr_fcc-test_036_trace_216826_http---www.amazon.com_960,036_trace_216826_http---www.amazon.com_960,1.371019656855128
fcc-test_video1,final,100002,result_sim_abr_fcc-test_037_test_fcc_trace_215364_http---www.ebay.com_840_0,037_test_fcc_trace_215364_http---www.ebay.com_840_0,0.8234042553191492
fcc-test_video1,final,100002,result_sim_abr_fcc-test_038_trace_216826_http---www.amazon.com_640,038_trace_216826_http---www.amazon.com_640,1.6309993905066318
fcc-test_video1,final,100002,result_sim_abr_fcc-test_039_trace_866_http---www.amazon.com_1280,039_trace_866_http---www.amazon.com_1280,0.7595744680851064
fcc-test_video1,final,100002,result_sim_abr_fcc-test_040_trace_799448_http---www.facebook.com_1280,040_trace_799448_http---www.facebook.com_1280,0.8224219614269372
fcc-test_video1,final,100002,result_sim_abr_fcc-test_041_test_fcc_trace_5554_http---www.amazon.com_1200_0,041_test_fcc_trace_5554_http---www.amazon.com_1200_0,0.8191559495478199
fcc-test_video1,final,100002,result_sim_abr_fcc-test_042_trace_14679_http---www.facebook.com_0,042_trace_14679_http---www.facebook.com_0,0.43404255319148943
fcc-test_video1,final,100002,result_sim_abr_fcc-test_043_trace_8299_http---www.amazon.com_640,043_trace_8299_http---www.amazon.com_640,2.0882978723404246
fcc-test_video1,final,100002,result_sim_abr_fcc-test_044_trace_8747_http---www.amazon.com_320,044_trace_8747_http---www.amazon.com_320,1.8723404255319143
fcc-test_video1,final,100002,result_sim_abr_fcc-test_045_test_fcc_trace_27175_http---www.amazon.com_240_0,045_test_fcc_trace_27175_http---www.amazon.com_240_0,0.7414893617021275
fcc-test_video1,final,100002,result_sim_abr_fcc-test_046_trace_7190_http---www.yahoo.com_1280,046_trace_7190_http---www.yahoo.com_1280,0.8840425531914899
fcc-test_video1,final,100002,result_sim_abr_fcc-test_047_trace_8299_http---www.amazon.com_0,047_trace_8299_http---www.amazon.com_0,2.095744680851063
fcc-test_video1,final,100002,result_sim_abr_fcc-test_048_trace_806172_http---www.amazon.com_1280,048_trace_806172_http---www.amazon.com_1280,1.0457446808510642
fcc-test_video1,final,100002,result_sim_abr_fcc-test_049_trace_665208_http---www.yahoo.com_0,049_trace_665208_http---www.yahoo.com_0,2.107446808510638
fcc-test_video1,final,100002,result_sim_abr_fcc-test_050_trace_207336_http---www.amazon.com_1280,050_trace_207336_http---www.amazon.com_1280,1.1936170212765962
fcc-test_video1,final,100002,result_sim_abr_fcc-test_051_test_fcc_trace_805712_http---www.facebook.com_1500_0,051_test_fcc_trace_805712_http---www.facebook.com_1500_0,1.035106382978724
fcc-test_video1,final,100002,result_sim_abr_fcc-test_052_test_fcc_trace_14731_http---www.facebook.com_420_0,052_test_fcc_trace_14731_http---www.facebook.com_420_0,0.3574468085106383
fcc-test_video1,final,100002,result_sim_abr_fcc-test_053_trace_8299_http---www.amazon.com_960,053_trace_8299_http---www.amazon.com_960,-1.1091399040750767
fcc-test_video1,final,100002,result_sim_abr_fcc-test_054_test_fcc_trace_805712_http---www.facebook.com_360_0,054_test_fcc_trace_805712_http---www.facebook.com_360_0,1.2882978723404257
fcc-test_video1,final,100002,result_sim_abr_fcc-test_055_trace_806172_http---www.amazon.com_960,055_trace_806172_http---www.amazon.com_960,1.3936170212765957
fcc-test_video1,final,100002,result_sim_abr_fcc-test_056_test_fcc_trace_27175_http---www.amazon.com_600_0,056_test_fcc_trace_27175_http---www.amazon.com_600_0,0.7595744680851064
fcc-test_video1,final,100002,result_sim_abr_fcc-test_057_test_fcc_trace_14731_http---www.facebook.com_1320_0,057_test_fcc_trace_14731_http---www.facebook.com_1320_0,0.4148936170212767
fcc-test_video1,final,100002,result_sim_abr_fcc-test_058_trace_797700_http---www.yahoo.com_960,058_trace_797700_http---www.yahoo.com_960,0.4914893617021276
fcc-test_video1,final,100002,result_sim_abr_fcc-test_059_trace_941752_http---www.facebook.com_0,059_trace_941752_http---www.facebook.com_0,0.5297872340425532
fcc-test_video1,final,100002,result_sim_abr_fcc-test_060_test_fcc_trace_215364_http---www.ebay.com_1140_0,060_test_fcc_trace_215364_http---www.ebay.com_1140_0,0.8510638297872345
fcc-test_video1,final,100002,result_sim_abr_fcc-test_061_trace_806172_http---www.amazon.com_0,061_trace_806172_http---www.amazon.com_0,1.5627659574468082
fcc-test_video1,final,100002,result_sim_abr_fcc-test_062_trace_797700_http---www.yahoo.com_320,062_trace_797700_http---www.yahoo.com_320,0.2775832633777033
fcc-test_video1,final,100002,result_sim_abr_fcc-test_063_trace_799296_http---www.amazon.com_960,063_trace_799296_http---www.amazon.com_960,1.6117021276595738
fcc-test_video1,final,100002,result_sim_abr_fcc-test_064_trace_10730_http---www.facebook.com_1280,064_trace_10730_http---www.facebook.com_1280,0.3765957446808511
fcc-test_video1,final,100002,result_sim_abr_fcc-test_065_trace_799448_http---www.facebook.com_320,065_trace_799448_http---www.facebook.com_320,0.797872340425532
fcc-test_video1,final,100002,result_sim_abr_fcc-test_066_test_fcc_trace_805712_http---www.facebook.com_1140_0,066_test_fcc_trace_805712_http---www.facebook.com_1140_0,0.9606382978723409
fcc-test_video1,final,100002,result_sim_abr_fcc-test_067_test_fcc_trace_27175_http---www.amazon.com_1320_0,067_test_fcc_trace_27175_http---www.amazon.com_1320_0,0.5304848386504266
fcc-test_video1,final,100002,result_sim_abr_fcc-test_068_trace_901648_http---www.amazon.com_640,068_trace_901648_http---www.amazon.com_640,1.321111134026021
fcc-test_video1,final,100002,result_sim_abr_fcc-test_069_trace_939618_http---www.amazon.com_960,069_trace_939618_http---www.amazon.com_960,1.1063829787234043
fcc-test_video1,final,100002,result_sim_abr_fcc-test_070_test_fcc_trace_14731_http---www.facebook.com_720_0,070_test_fcc_trace_14731_http---www.facebook.com_720_0,-0.43171443146874305
fcc-test_video1,final,100002,result_sim_abr_fcc-test_071_trace_7256_http---www.facebook.com_960,071_trace_7256_http---www.facebook.com_960,0.45390357195386793
fcc-test_video1,final,100002,result_sim_abr_fcc-test_072_test_fcc_trace_216810_http---www.facebook.com_1440_0,072_test_fcc_trace_216810_http---www.facebook.com_1440_0,1.5936170212765957
fcc-test_video1,final,100002,result_sim_abr_fcc-test_073_test_fcc_trace_5554_http---www.amazon.com_720_0,073_test_fcc_trace_5554_http---www.amazon.com_720_0,0.8000000000000002
fcc-test_video1,final,100002,result_sim_abr_fcc-test_074_test_fcc_trace_27175_http---www.amazon.com_1140_0,074_test_fcc_trace_27175_http---www.amazon.com_1140_0,0.8891557634232603
fcc-test_video1,final,100002,result_sim_abr_fcc-test_075_trace_7451_http---www.yahoo.com_640,075_trace_7451_http---www.yahoo.com_640,0.8957446808510642
fcc-test_video1,final,100002,result_sim_abr_fcc-test_076_trace_805936_http---www.youtube.com_640,076_trace_805936_http---www.youtube.com_640,0.625531914893617
fcc-test_video1,final,100002,result_sim_abr_fcc-test_077_trace_665208_http---www.yahoo.com_640,077_trace_665208_http---www.yahoo.com_640,1.6904255319148929
fcc-test_video1,final,100002,result_sim_abr_fcc-test_078_trace_8747_http---www.amazon.com_960,078_trace_8747_http---www.amazon.com_960,0.7478723404255321
fcc-test_video1,final,100002,result_sim_abr_fcc-test_079_test_fcc_trace_14731_http---www.facebook.com_1380_0,079_test_fcc_trace_14731_http---www.facebook.com_1380_0,0.39574468085106396
fcc-test_video1,final,100002,result_sim_abr_fcc-test_080_test_fcc_trace_215364_http---www.ebay.com_420_0,080_test_fcc_trace_215364_http---www.ebay.com_420_0,0.8170212765957447
fcc-test_video1,final,100002,result_sim_abr_fcc-test_081_test_fcc_trace_14731_http---www.facebook.com_360_0,081_test_fcc_trace_14731_http---www.facebook.com_360_0,-0.08292976383746735
fcc-test_video1,final,100002,result_sim_abr_fcc-test_082_trace_26689_http---www.amazon.com_640,082_trace_26689_http---www.amazon.com_640,0.8553191489361706
fcc-test_video1,final,100002,result_sim_abr_fcc-test_083_test_fcc_trace_216810_http---www.facebook.com_300_0,083_test_fcc_trace_216810_http---www.facebook.com_300_0,1.9117021276595738
fcc-test_video1,final,100002,result_sim_abr_fcc-test_084_trace_849842_http---www.facebook.com_1280,084_trace_849842_http---www.facebook.com_1280,0.3004939800694213
fcc-test_video1,final,100002,result_sim_abr_fcc-test_085_test_fcc_trace_27175_http---www.amazon.com_840_0,085_test_fcc_trace_27175_http---www.amazon.com_840_0,1.842553191489361
fcc-test_video1,final,100002,result_sim_abr_fcc-test_086_trace_941778_http---www.youtube.com_320,086_trace_941778_http---www.youtube.com_320,0.33946900702170224
fcc-test_video1,final,100002,result_sim_abr_fcc-test_087_test_fcc_trace_27175_http---www.amazon.com_780_0,087_test_fcc_trace_27175_http---www.amazon.com_780_0,1.994680851063829
fcc-test_video1,final,100002,result_sim_abr_fcc-test_088_trace_10322_http---edition.cnn.com_960,088_trace_10322_http---edition.cnn.com_960,0.7308510638297872
fcc-test_video1,final,100002,result_sim_abr_fcc-test_089_test_fcc_trace_215364_http---www.ebay.com_60_0,089_test_fcc_trace_215364_http---www.ebay.com_60_0,0.8074468085106385
fcc-test_video1,final,100002,result_sim_abr_fcc-test_090_trace_663494_http---www.facebook.com_640,090_trace_663494_http---www.facebook.com_640,1.415957446808511
fcc-test_video1,final,100002,result_sim_abr_fcc-test_091_trace_11332_http---www.facebook.com_960,091_trace_11332_http---www.facebook.com_960,0.39574468085106385
fcc-test_video1,final,100002,result_sim_abr_fcc-test_092_test_fcc_trace_216810_http---www.facebook.com_780_0,092_test_fcc_trace_216810_http---www.facebook.com_780_0,1.2457446808510642
fcc-test_video1,final,100002,result_sim_abr_fcc-test_093_test_fcc_trace_27175_http---www.amazon.com_720_0,093_test_fcc_trace_27175_http---www.amazon.com_720_0,1.6691489361702125
fcc-test_video1,final,100002,result_sim_abr_fcc-test_094_test_fcc_trace_14731_http---www.facebook.com_1020_0,094_test_fcc_trace_14731_http---www.facebook.com_1020_0,0.4053191489361702
fcc-test_video1,final,100002,result_sim_abr_fcc-test_095_trace_8996_http---www.facebook.com_320,095_trace_8996_http---www.facebook.com_320,0.3672228822122466
fcc-test_video1,final,100002,result_sim_abr_fcc-test_096_trace_925806_http---www.amazon.com_640,096_trace_925806_http---www.amazon.com_640,0.4627659574468085
fcc-test_video1,final,100002,result_sim_abr_fcc-test_097_test_fcc_trace_805712_http---www.facebook.com_1200_0,097_test_fcc_trace_805712_http---www.facebook.com_1200_0,1.0585106382978724
fcc-test_video1,final,100002,result_sim_abr_fcc-test_098_trace_939562_http---www.google.com-mobile-_320,098_trace_939562_http---www.google.com-mobile-_320,1.9117021276595738
fcc-test_video1,final,100002,result_sim_abr_fcc-test_099_trace_925800_http---www.ebay.com_320,099_trace_925800_http---www.ebay.com_320,0.6829787234042553
fcc-test_video1,final,100003,result_sim_abr_fcc-test_000_trace_942154_http---www.ebay.com_0,000_trace_942154_http---www.ebay.com_0,0.5202127659574468
fcc-test_video1,final,100003,result_sim_abr_fcc-test_001_test_fcc_trace_215364_http---www.ebay.com_600_0,001_test_fcc_trace_215364_http---www.ebay.com_600_0,0.8106382978723403
fcc-test_video1,final,100003,result_sim_abr_fcc-test_002_trace_939592_http---www.facebook.com_640,002_trace_939592_http---www.facebook.com_640,1.3478723404255322
fcc-test_video1,final,100003,result_sim_abr_fcc-test_003_trace_215252_http---www.msn.com_640,003_trace_215252_http---www.msn.com_640,1.3851063829787236
fcc-test_video1,final,100003,result_sim_abr_fcc-test_004_trace_901648_http---www.amazon.com_960,004_trace_901648_http---www.amazon.com_960,1.8829787234042543
fcc-test_video1,final,100003,result_sim_abr_fcc-test_005_trace_13562_http---www.facebook.com_320,005_trace_13562_http---www.facebook.com_320,0.4436170212765958
