trace,bba,context,genet,hmix,lightweight,mpc,semantic,udr,reward_gain
result_sim_abr_fcc-test_062_trace_797700_http---www.yahoo.com_320,0.17175326834104104,0.4202362026869781,0.42255319148936177,0.41221047917164216,0.40083580161171095,0.46276595744680865,0.1757327558956539,0.3602487960524555,-0.021717389877650817
result_sim_abr_fcc-test_002_trace_939592_http---www.facebook.com_640,1.1936170212765957,1.1782978723404258,1.281063829787234,1.2485106382978726,1.2593961551878234,1.427659574468085,1.1727659574468088,1.1395744680851065,-0.021667674599410658
result_sim_abr_fcc-test_034_trace_797466_http---www.amazon.com_320,0.36702127659574474,0.5795744680851065,0.5795744680851064,0.5987234042553192,0.5636892199821997,0.28066714138687743,0.5872340425531914,0.47244804160714543,-0.0158852481029067
result_sim_abr_fcc-test_090_trace_663494_http---www.facebook.com_640,1.2382978723404259,1.3310638297872341,1.419787234042553,1.3946808510638298,1.4042553191489362,1.202697263064813,1.3193617021276598,1.2940049747456104,-0.015531914893616827
result_sim_abr_fcc-test_095_trace_8996_http---www.facebook.com_320,-0.2633169359398597,0.3740226705440594,0.42255319148936177,0.4088925345376346,0.4075061857192221,0.2657644625767241,0.19181923187308075,0.3861702127659575,-0.015047005770139676
result_sim_abr_fcc-test_064_trace_10730_http---www.facebook.com_1280,0.15821550300768347,0.3440425531914894,0.3593617021276596,0.37276595744680857,0.3451876316834973,0.37212690552916267,0.3344680851063831,0.3248936170212766,-0.014174070444162301
result_sim_abr_fcc-test_079_test_fcc_trace_14731_http---www.facebook.com_1380_0,0.11487487677185314,0.18325534403384336,0.37851063829787235,0.29073074338875016,0.36702127659574474,0.2705894961079717,0.2880487120693167,0.2722238116323341,-0.01148936170212761
result_sim_abr_fcc-test_000_trace_942154_http---www.ebay.com_0,0.3095744680851064,0.45590257953332325,0.5240425531914894,0.5240425531914894,0.514468085106383,0.4313816821824671,0.4838297872340426,0.44361702127659586,-0.009574468085106425
result_sim_abr_fcc-test_007_test_fcc_trace_14731_http---www.facebook.com_1080_0,0.1563829787234042,0.33446808510638304,0.3708510638297873,0.3481445215269622,0.36127659574468085,0.34712555649632526,0.26035266907184007,0.16136130882473435,-0.009574468085106425
result_sim_abr_fcc-test_052_test_fcc_trace_14731_http---www.facebook.com_420_0,-0.047171750510349,0.3459574468085107,0.36510638297872344,0.347872340425532,0.3574468085106383,0.3118444451985324,0.33829787234042563,0.31723404255319154,-0.0076595744680851285
result_sim_abr_fcc-test_046_trace_7190_http---www.yahoo.com_1280,0.5202127659574468,0.8434042553191492,0.8204255319148939,0.8282978723404255,0.8140425531914894,0.8840425531914896,0.7734277015830138,0.7459574468085106,-0.006382978723404431
result_sim_abr_fcc-test_086_trace_941778_http---www.youtube.com_320,0.18510638297872342,0.4110638297872341,0.42255319148936177,0.44361702127659575,0.41704273757455324,0.22807506064209954,0.4034042553191489,0.368936170212766,-0.005510453914808533
result_sim_abr_fcc-test_075_trace_7451_http---www.yahoo.com_640,0.8457446808510641,0.8948936170212768,0.8972340425531916,0.8708510638297874,0.8927659574468088,0.8800451044331552,0.844468085106383,0.8187234042553193,-0.0044680851063828575
result_sim_abr_fcc-test_039_trace_866_http---www.amazon.com_1280,0.6648936170212766,0.7125531914893617,0.7227659574468086,0.7070212765957447,0.7185106382978723,0.8117021276595747,0.694468085106383,0.6038297872340426,-0.004255319148936287
result_sim_abr_fcc-test_010_test_fcc_trace_14731_http---www.facebook.com_1140_0,0.14680851063829783,0.24344975828257706,0.38042553191489364,0.33605273467356334,0.3765957446808511,0.36773706224098174,0.12306368823412517,0.26345758593776514,-0.0038297872340425365
result_sim_abr_fcc-test_084_trace_849842_http---www.facebook.com_1280,0.13723404255319144,0.39957446808510644,0.40340425531914903,0.3976595744680852,0.3996732640989906,0.40093472494432697,0.37276595744680857,0.29188196927963755,-0.0037309912201584083
result_sim_abr_fcc-test_099_trace_925800_http---www.ebay.com_320,0.625531914893617,0.6485106382978724,0.6308510638297873,0.6312765957446809,0.6274468085106383,0.6605010742923632,0.5968085106382979,0.5270212765957447,-0.0034042553191490077
result_sim_abr_fcc-test_035_trace_7289_http---www.yahoo.com_320,0.6829787234042554,0.8404255319148939,0.8436170212765959,0.8242553191489363,0.8423404255319152,0.9065166036174567,0.7788784304104458,0.7342553191489362,-0.001276595744680642
result_sim_abr_fcc-test_006_trace_7256_http---www.facebook.com_640,0.21382978723404256,0.4512765957446809,0.4474468085106384,0.45702127659574476,0.44656463183123307,0.46325927459356825,-0.22247362761722997,0.35078671445223397,-0.0008821766794053221
result_sim_abr_fcc-test_025_test_fcc_trace_215364_http---www.ebay.com_1020_0,0.548936170212766,0.8087234042553193,0.7742553191489363,0.7738297872340427,0.7744680851063831,0.874468085106383,0.7806382978723405,0.652127659574468,0.00021276595744679216
result_sim_abr_fcc-test_014_trace_849842_http---www.facebook.com_960,0.16595744680851057,0.41680851063829794,0.4359574468085107,0.41784260260928513,0.43978723404255327,0.13526888986992439,0.39574468085106385,0.34511494992925423,0.003829787234042592
result_sim_abr_fcc-test_059_trace_941752_http---www.facebook.com_0,0.3861702127659576,0.47657790203892836,0.5163829787234043,0.24251981937127046,0.5202127659574469,0.5393617021276597,0.4906382978723404,0.4427659574468086,0.003829787234042592
result_sim_abr_fcc-test_060_test_fcc_trace_215364_http---www.ebay.com_1140_0,0.6351063829787233,0.8223404255319153,0.7734042553191489,0.697340290906112,0.7785106382978725,0.8117021276595744,0.7995744680851065,0.6868085106382977,0.005106382978723567
result_sim_abr_fcc-test_089_test_fcc_trace_215364_http---www.ebay.com_60_0,0.7308510638297872,0.8640425531914895,0.8381710427386198,0.8510638297872342,0.8465957446808512,0.7983480372015863,0.8610638297872344,0.5618549923428711,0.008424701942231438
result_sim_abr_fcc-test_009_test_fcc_trace_27175_http---www.amazon.com_420_0,0.4436170212765958,0.5680851063829787,0.5451063829787234,0.5604255319148936,0.5546808510638298,0.2995022941970295,0.5508510638297872,0.4723404255319149,0.009574468085106425
result_sim_abr_fcc-test_040_trace_799448_http---www.facebook.com_1280,0.9319148936170214,0.9408510638297877,0.9027659574468089,0.902340425531915,0.9140588603704941,0.9306467120922258,0.8908510638297875,0.8793617021276597,0.011292902923685233
result_sim_abr_fcc-test_096_trace_925806_http---www.amazon.com_640,0.04512684485431831,0.45702127659574465,0.43212765957446814,0.44052979006004467,0.44361702127659575,0.4182516417710768,0.27779199391363363,0.3727659574468085,0.01148936170212761
result_sim_abr_fcc-test_016_trace_11332_http---www.facebook.com_640,0.11808510638297866,0.3702261031864467,0.41297872340425534,0.43212765957446814,0.42446808510638306,0.4244680851063831,0.3380655778411956,0.29052629312271167,0.01148936170212772
result_sim_abr_fcc-test_076_trace_805936_http---www.youtube.com_640,0.3861702127659576,0.5814893617021276,0.535531914893617,0.583404255319149,0.5473426636540997,0.6159574468085106,0.5557446808510639,0.4619148936170213,0.011810748760482714
result_sim_abr_fcc-test_071_trace_7256_http---www.facebook.com_960,0.1946808510638298,0.4233031931422803,0.43787234042553197,0.44553191489361704,0.451419012263114,0.47234042553191496,0.44553191489361704,0.34655726635712203,0.013546671837582014
result_sim_abr_fcc-test_042_trace_14679_http---www.facebook.com_0,0.08936170212765956,0.3292456421865886,0.41297872340425534,0.39866989023226257,0.42829787234042566,0.22775874725142123,0.09568617182920298,0.3765957446808511,0.015319148936170313
result_sim_abr_fcc-test_045_test_fcc_trace_27175_http---www.amazon.com_240_0,0.7170212765957448,0.6014893617021276,0.6217021276595744,0.6025531914893616,0.6429787234042552,0.826595744680851,0.5972340425531915,0.5585106382978723,0.02127659574468077
result_sim_abr_fcc-test_094_test_fcc_trace_14731_http---www.facebook.com_1020_0,0.1563829787234042,0.33867234753550546,0.3612765957446809,0.37690652561172866,0.3861702127659575,0.4053191489361702,0.34021276595744687,0.3153191489361703,0.02489361702127657
result_sim_abr_fcc-test_005_trace_13562_http---www.facebook.com_320,0.1851063829787234,0.4091489361702128,0.4006382978723405,0.32051151253468635,0.42638297872340425,0.44361702127659586,0.03790679961848009,0.3585106382978724,0.02574468085106374
result_sim_abr_fcc-test_078_trace_8747_http---www.amazon.com_960,0.5085106382978724,0.35141103789309813,0.6421276595744682,0.6625531914893618,0.6702127659574468,0.6650518727438567,0.6247870367161396,0.5631914893617023,0.028085106382978675
result_sim_abr_fcc-test_058_trace_797700_http---www.yahoo.com_960,0.17471461642620043,0.49914893617021283,0.48,0.5106382978723405,0.5106382978723405,0.27432778915560607,0.45510638297872336,0.40638297872340434,0.030638297872340514
result_sim_abr_fcc-test_088_trace_10322_http---edition.cnn.com_960,0.6351063829787235,0.6944680851063829,0.6617021276595745,0.6561702127659574,0.694468085106383,0.6822667213425503,0.6619148936170213,0.5695744680851064,0.03276595744680855
result_sim_abr_fcc-test_073_test_fcc_trace_5554_http---www.amazon.com_720_0,0.6351063829787235,0.7710638297872342,0.6906382978723403,0.7061702127659576,0.7234042553191491,0.7347465780897294,0.7517021276595746,0.6123404255319149,0.03276595744680877
