trace,trace_key,genet_reward,final_reward,reward_gain,genet_bitrate,final_bitrate,genet_rebuf,final_rebuf,genet_smooth,final_smooth
result_sim_abr_fcc-test_064_trace_10730_http---www.facebook.com_1280,064_trace_10730_http---www.facebook.com_1280,0.3000000000000001,0.2904255319148937,-0.009574468085106425,318.75,346.875,0.16237194323118428,0.16237194323118428,0.01875,0.05625
result_sim_abr_fcc-test_000_trace_942154_http---www.ebay.com_0,000_trace_942154_http---www.ebay.com_0,0.39574468085106396,0.3861702127659576,-0.009574468085106369,431.25,478.125,0.04620843802577843,0.04620843802577843,0.0375,0.09375
result_sim_abr_fcc-test_034_trace_797466_http---www.amazon.com_320,034_trace_797466_http---www.amazon.com_320,0.4914893617021277,0.4819148936170214,-0.009574468085106314,515.625,553.125,0.036824407101057326,0.036824407101057326,0.028125,0.075
result_sim_abr_fcc-test_001_test_fcc_trace_215364_http---www.ebay.com_600_0,001_test_fcc_trace_215364_http---www.ebay.com_600_0,0.6106382978723405,0.6063829787234043,-0.004255319148936176,650.0,675.0,0.026862320410078692,0.026862320410078692,0.04583333333333334,0.075
result_sim_abr_fcc-test_088_trace_10322_http---edition.cnn.com_960,088_trace_10322_http---edition.cnn.com_960,0.5585106382978724,0.5585106382978723,-1.1102230246251565e-16,590.625,637.5,0.03180793037878261,0.03180793037878261,0.0375,0.08437499999999999
result_sim_abr_fcc-test_035_trace_7289_http---www.yahoo.com_320,035_trace_7289_http---www.yahoo.com_320,0.702127659574468,0.7021276595744681,1.1102230246251565e-16,721.875,759.375,0.02697590381107982,0.02697590381107982,0.028125,0.065625
result_sim_abr_fcc-test_065_trace_799448_http---www.facebook.com_320,065_trace_799448_http---www.facebook.com_320,0.6627659574468086,0.6638297872340425,0.0010638297872339608,701.0416666666666,712.5,0.02635021397627489,0.02635021397627489,0.04583333333333334,0.05625
result_sim_abr_fcc-test_025_test_fcc_trace_215364_http---www.ebay.com_1020_0,025_test_fcc_trace_215364_http---www.ebay.com_1020_0,0.6446808510638297,0.6489361702127661,0.004255319148936398,693.75,734.375,0.022885358049211078,0.022885358049211078,0.05625,0.09270833333333334
result_sim_abr_fcc-test_062_trace_797700_http---www.yahoo.com_320,062_trace_797700_http---www.yahoo.com_320,0.34787234042553195,0.3546312944599438,0.006758954034411846,356.25,421.875,0.040231111934653514,0.04741293926208881,0.009375,0.0375
result_sim_abr_fcc-test_007_test_fcc_trace_14731_http---www.facebook.com_1080_0,007_test_fcc_trace_14731_http---www.facebook.com_1080_0,0.28119819307923116,0.2907726611643375,0.009574468085106314,318.75,356.25,0.06061511804201856,0.06061511804201856,0.01875,0.046875
result_sim_abr_fcc-test_097_test_fcc_trace_805712_http---www.facebook.com_1200_0,097_test_fcc_trace_805712_http---www.facebook.com_1200_0,0.9606382978723403,0.9712765957446808,0.010638297872340496,1038.5416666666667,1012.5,0.019805225429164307,0.019805225429164307,0.09166666666666667,0.05520833333333334
result_sim_abr_fcc-test_072_test_fcc_trace_216810_http---www.facebook.com_1440_0,072_test_fcc_trace_216810_http---www.facebook.com_1440_0,1.210638297872341,1.224252971429734,0.013614673557393209,1351.0416666666667,1605.2083333333333,0.01212797497620019,0.06765176539675499,0.15937500000000002,0.16145833333333334
result_sim_abr_fcc-test_022_trace_7451_http---www.yahoo.com_960,022_trace_7451_http---www.yahoo.com_960,0.7117021276595744,0.7265957446808512,0.014893617021276784,740.625,791.6666666666666,0.02612279582626248,0.02612279582626248,0.0375,0.07395833333333333
result_sim_abr_fcc-test_063_trace_799296_http---www.amazon.com_960,063_trace_799296_http---www.amazon.com_960,1.5744680851063824,1.592553191489361,0.018085106382978555,1640.625,1764.5833333333333,0.012038503810512814,0.012038503810512814,0.09270833333333334,0.19895833333333335
result_sim_abr_fcc-test_018_trace_806172_http---www.amazon.com_320,018_trace_806172_http---www.amazon.com_320,0.625531914893617,0.6446808510638298,0.019148936170212738,665.625,684.375,0.02696679362448115,0.02696679362448115,0.046875,0.046875
result_sim_abr_fcc-test_019_trace_7540_http---www.yahoo.com_0,019_trace_7540_http---www.yahoo.com_0,0.6351063829787233,0.6542553191489361,0.019148936170212738,656.25,721.875,0.024942085292569128,0.024942085292569128,0.028125,0.075
result_sim_abr_fcc-test_010_test_fcc_trace_14731_http---www.facebook.com_1140_0,010_test_fcc_trace_14731_http---www.facebook.com_1140_0,0.3287234042553192,0.3489089667604401,0.02018556250512088,356.25,375.0,0.05348871209030328,0.055432891171017025,0.028125,0.01875
result_sim_abr_fcc-test_073_test_fcc_trace_5554_http---www.amazon.com_720_0,073_test_fcc_trace_5554_http---www.amazon.com_720_0,0.5968085106382978,0.6223404255319152,0.02553191489361739,618.75,685.4166666666666,0.02414205894273638,0.02414205894273638,0.028125,0.06979166666666667
result_sim_abr_fcc-test_084_trace_849842_http---www.facebook.com_1280,084_trace_849842_http---www.facebook.com_1280,0.3382978723404256,0.3670212765957447,0.028723404255319107,375.0,393.75,0.04692121630147455,0.04692121630147455,0.0375,0.028125
result_sim_abr_fcc-test_086_trace_941778_http---www.youtube.com_320,086_trace_941778_http---www.youtube.com_320,0.2846991404409538,0.3134225446962729,0.028723404255319107,375.0,412.5,0.06140107837694178,0.06140107837694178,0.01875,0.028125
result_sim_abr_fcc-test_089_test_fcc_trace_215364_http---www.ebay.com_60_0,089_test_fcc_trace_215364_http---www.ebay.com_60_0,0.7308510638297873,0.7595744680851064,0.028723404255319163,777.0833333333334,778.125,0.02581575836755008,0.02581575836755008,0.05520833333333333,0.028125
